index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
0,"102 Robertsville Rd, Oak Ridge, TN 37830",,10:00 AM-06:00 PM,,ho7751608,false,true,,,,poll68212145
5,"101 S Hicks St, Clinton, TN 37716",,09:00 AM-12:00 PM,,ho52917193,false,true,,,,poll43899468
10,"3310 Andersonville Hwy, Andersonville, TN 37705",,10:00 AM-06:00 PM,,ho69227747,false,true,,,,poll53833424
15,"One Public Square, Suite 20, Shelbyville, TN 37160-3952",,08:00 AM-05:00 PM,,ho18027906,false,true,,,,poll18086085
24,"113 Maple Avenue, Suite 1, Camden, TN 38320-2044",,09:00 AM-05:00 PM,,ho29502187,false,true,,,,poll94695702
29,"3150 Main Street, Pikeville, TN 37367",,04:00 PM-07:00 PM,,ho57805670,false,true,,,,poll43422481
34,"Blount County Courthouse, 383 Court Street, Maryville, TN 37804-5906",,08:00 AM-05:00 PM,,ho11369404,false,true,,,,poll41156003
39,"508 N Cusick St, Maryville, TN 37804",,11:00 AM-07:00 PM,,ho56429925,false,true,,,,poll31415945
42,"Pellissippi State Community College, 10915 Hardin Valley Road, Knoxville, TN 37933",,08:00 AM-04:00 PM,,ho20885044,false,true,,,,poll50415867
45,"316 S Everett High Rd, Maryville, TN 37804",,11:00 AM-07:00 PM,,ho10571150,false,true,,,,poll31886995
48,"Courthouse Annex, 155 Broad Street N.W., Suite 102, Cleveland, TN 37311-5000",,09:00 AM-06:00 PM,,ho30167008,false,true,,,,poll54617698
53,"200 Paul Huff PKwy NW, Suite 513, Cleveland, TN 37312",,09:00 AM-06:00 PM,,ho14551734,false,true,,,,poll89122086
58,"2310 McGrady Drive SE, Cleveland, TN 37323",,09:00 AM-06:00 PM,,ho6964244,false,true,,,,poll22195557
63,"129 Church Alley, Jacksboro, TN 37757",,09:00 AM-04:00 PM,,ho2217590,false,true,,,,poll43730514
70,"410 S Main St, Jellico, TN 37762",,09:00 AM-02:00 PM,,ho91696578,false,true,,,,poll87546573
77,"301 West Main Street, Adams Office Bldg Room 244, Woodbury, TN 37190-1100",,08:00 AM-01:00 PM,,ho76292631,false,true,,,,poll2817856
91,"Carroll Co Office Complex, 625 High Street, Suite 113, Huntingdon, TN 38344-1712",,08:30 AM-04:00 PM,,ho73036893,false,true,,,,poll40193405
96,"116 Holston Ave, Elizabethton, TN 37643-3264",,09:00 AM-04:00 PM,,ho33235965,false,true,,,,poll83393891
101,"188 County Services Drive, Suite 100, Ashland City, TN 37015-1744",,09:00 AM-04:00 PM,,ho4318160,false,true,,,,poll73144776
103,"133 East Main, Henderson, TN 38340",,08:30 AM-04:00 PM,,ho74954100,false,true,,,,poll30954978
108,"1802 Main Street, Tazewell, TN 37879",,09:00 AM-05:00 PM,,ho34477976,false,true,,,,poll78638831
113,"Clay Co Community Ctr, 145 Cordell Hull Drive, Celina, TN 38551",,09:00 AM-12:00 PM,,ho25481497,false,true,,,,poll4268814
121,"360 East Main Street, Newport, TN 37821-3121",,08:30 AM-04:00 PM,,ho64620345,false,true,,,,poll33466816
128,"Coffee Co Admin. Plaza, 1329 McArthur Street, Suite 6, Manchester, TN 37355-2456",,08:00 AM-04:30 PM,,ho31026900,false,true,,,,poll41711141
133,"C.D. Stamps Community Center, 810 South Jackson Street, Tullahoma, TN 37388",,09:00 AM-04:30 PM,,ho20604938,false,true,,,,poll78809991
138,"235 East Church Street, Alamo, TN 38001-1107",,08:30 AM-06:00 PM,,ho66848400,false,true,,,,poll75496483
148,"2 South Main Street, Crossville, TN 38555-4583",,08:00 AM-05:00 PM,,ho66102167,false,true,,,,poll61598723
153,"BELLE MEADE CITY HALL, 4705 HARDING PIKE, Nashville, TN 37205",,08:00 AM-04:30 PM,,ho43148567,false,true,,,,poll25559781
163,"BELLEVUE LIBRARY, 720 BAUGH ROAD, Nashville, TN 37221",,08:00 AM-04:30 PM,,ho53812126,false,true,,,,poll16465107
173,"BORDEAUX LIBRARY, 4000 CLARKSVILLE PIKE, Nashville, TN 37218",,08:00 AM-04:30 PM,,ho77625899,false,true,,,,poll94710044
183,"CASA AZAFR N COMM. CENTER, 2195 NOLENSVILLE PIKE, Nashville, TN 37211",,08:00 AM-04:30 PM,,ho2459815,false,true,,,,poll74966609
193,"EDMONDSON PIKE LIBRARY, 5501 EDMONDSON PIKE, Nashville, TN 37211",,08:00 AM-04:30 PM,,ho73097664,false,true,,,,poll16969561
203,"FRIENDSHIP BAPTIST CHURCH, 1109 32ND AVE N, Nashville, TN 37209",,08:00 AM-04:30 PM,,ho53758602,false,true,,,,poll69131314
213,"GOODLETTSVILLE COMM. CENTER, 200 MEMORIAL DR, GOODLETTSVILLE, TN 37072",,08:00 AM-04:30 PM,,ho60514514,false,true,,,,poll17548004
223,"GREEN HILLS LIBRARY, 3701 BENHAM AVE, Nashville, TN 37215",,08:00 AM-04:30 PM,,ho37116748,false,true,,,,poll66467248
233,"HERMITAGE LIBRARY, 3700 JAMES KAY LANE, HERMITAGE, TN 37076",,08:00 AM-04:30 PM,,ho33818634,false,true,,,,poll60073515
243,"MADISON LIBRARY, 610 GALLATIN PIKE S, MADISON, TN 37115",,08:00 AM-04:30 PM,,ho15790964,false,true,,,,poll42223855
